text,label
[2026-08-13 17:03:33] NOTICE app-node-07 unusual login time user=analyst01 hour=2 src_ip=10.0.7.199,1
[2026-10-06 16:53:39] INFO backup-host credential dump detected file=/tmp/hashes.txt user=svc_monitor action=incident_created,2
[2026-01-20 11:58:57] NOTICE mail-relay unusual login time user=operator hour=4 src_ip=10.0.3.93,1
[2026-07-02 18:19:51] ALERT db-prod-02 user=svc_backup action=file_upload path=/shared/docs status=success size=684KB src_ip=61.142.248.55,1
[2026-05-22 01:31:53] WARN web-prod-01 privilege escalation succeeded user=mchen from=user to=root method=exploit action=session_terminated,2
[2026-12-22 03:22:51] INFO api-gateway user=analyst01 action=file_access path=/etc/shadow status=denied src_ip=10.0.3.175,1
[2026-10-20 06:04:16] ALERT dns-primary unusual login time user=guest hour=2 src_ip=10.0.0.196,1
[2026-04-17 20:55:26] INFO auth-svc malware signature detected file=/tmp/svc505.exe action=quarantined,2
[2026-12-01 09:07:09] INFO web-prod-01 user=operator action=file_upload path=/shared/docs status=success size=394KB,0
[2026-12-08 14:17:58] NOTICE backup-host privilege escalation succeeded user=svc_monitor from=user to=root method=exploit action=session_terminated,2
[2026-11-27 01:59:48] ALERT auth-svc user=mchen action=login status=failed attempt=4 src_ip=98.239.128.249,2
[2026-07-14 03:59:41] DEBUG backup-host larger than usual outbound transfer user=guest size=1126MB dst_ip=19.30.117.18,1
[2026-07-07 19:32:47] WARN db-prod-02 user=guest action=file_read path=/reports/q4.pdf status=success,0
[2026-09-10 02:34:50] INFO auth-svc malware signature detected file=/tmp/update452.exe action=quarantined,2
[2026-12-25 21:37:55] WARN file-server-03 privilege escalation succeeded user=svc_backup from=user to=root method=exploit action=session_terminated,2
[2026-02-05 10:22:45] WARN api-gateway port scan pattern src_ip=201.232.146.109 ports_probed=9,1
[2026-08-01 23:53:34] DEBUG backup-host unusual login time user=guest hour=23 src_ip=10.0.0.191,1
[2026-07-23 17:46:59] DEBUG vpn-gw01 user=deploy_bot action=login status=failed attempt=1 src_ip=10.0.13.89 reason=typo,0
[2026-11-06 21:29:44] NOTICE auth-svc package update applied version=3.2.7 status=success,1
[2026-03-09 05:43:37] ALERT vpn-gw01 vpn session started user=root src_ip=10.0.17.24 duration=242m,0
[2026-12-14 04:55:09] DEBUG vpn-gw01 repeated password reset requests user=operator count=4 window=10m,1
[2026-02-18 12:24:02] ALERT mail-relay privilege escalation succeeded user=guest from=user to=root method=exploit action=session_terminated,2
[2026-12-05 08:51:12] DEBUG mail-relay DDoS traffic pattern requests_per_sec=13001 src_ips=1285 action=mitigated,2
[2026-01-02 09:00:08] WARN app-node-07 port scan pattern src_ip=177.76.18.214 ports_probed=6,1
[2026-11-15 09:30:00] INFO web-prod-01 connection src=62.40.43.188 dst_port=8888 flagged=uncommon_port status=allowed,1
[2026-06-08 04:18:40] WARN app-node-07 multiple failed sudo attempts user=guest count=3,1
[2026-01-13 21:12:19] NOTICE db-prod-02 user=deploy_bot action=sudo command=systemctl_restart status=success,0
[2026-06-04 08:58:31] ALERT vpn-gw01 user=analyst01 action=logout session_duration=6602s,0
[2026-01-14 19:42:27] WARN app-node-07 malware signature detected file=/tmp/x516.exe action=quarantined,2
[2026-12-08 14:39:18] NOTICE api-gateway user=svc_monitor action=file_upload path=/shared/docs status=success size=132KB,0
[2026-09-04 20:52:17] WARN db-prod-02 multiple failed sudo attempts user=operator count=3,1
[2026-08-10 21:25:52] DEBUG web-prod-01 vpn session started user=mchen src_ip=10.0.17.24 duration=191m,0
[2026-07-08 01:25:25] WARN app-node-07 brute force detected user=admin attempts=114 src_ip=36.252.46.194 action=blocked,2
[2026-09-10 22:50:13] DEBUG api-gateway unauthorized admin account created user=backdoor_873 src_ip=179.151.65.50 action=account_disabled,2
[2026-01-10 03:39:18] ALERT api-gateway SQL injection payload in request param='id' src_ip=221.50.25.167 action=blocked,2
[2026-11-10 07:27:56] DEBUG file-server-03 privilege escalation succeeded user=root from=user to=root method=exploit action=session_terminated,2
[2026-03-18 04:18:00] DEBUG vpn-gw01 ransomware signature matched files_changed=3908 host_isolated=true,2
[2026-06-24 08:35:12] NOTICE vpn-gw01 user=guest action=sudo command=view_passwd_file status=denied,1
[2026-02-12 10:46:56] WARN dns-primary ransomware signature matched files_changed=2064 host_isolated=true,2
[2026-05-02 05:47:34] DEBUG db-prod-02 user=guest action=sudo command=systemctl_restart status=success,0
[2026-05-19 01:22:32] INFO vpn-gw01 user=mchen action=logout session_duration=3762s,2
[2026-09-22 13:17:03] INFO file-server-03 user=dbadmin action=logout session_duration=3766s,0
[2026-07-04 08:04:21] INFO backup-host scheduled backup job completed duration=270s,0
[2026-01-22 20:54:10] DEBUG mail-relay SQL injection payload in request param='id' src_ip=140.154.4.171 action=blocked,2
[2026-04-22 11:09:48] INFO db-prod-02 user=analyst01 action=login status=failed attempt=1 src_ip=10.0.7.37 reason=typo,0
[2026-02-01 01:17:48] INFO backup-host user=admin action=file_upload path=/shared/docs status=success size=59KB,0
[2026-10-12 07:54:07] DEBUG auth-svc user=webapp action=sudo command=disable_firewall status=success src_ip=36.252.46.194,1
[2026-02-24 18:43:32] INFO api-gateway user=svc_monitor action=login status=failed attempt=2 src_ip=3.57.38.242,1
[2026-04-15 10:49:58] WARN backup-host user=svc_monitor action=sudo command=disable_firewall status=success src_ip=177.76.18.214,2
[2026-11-13 12:45:12] INFO backup-host user=analyst01 logged in from usual location src_ip=10.0.17.58 hour=18,0
[2026-08-20 22:12:07] INFO web-prod-01 user=svc_backup action=login status=failed attempt=4 src_ip=103.124.75.168,1
[2026-07-20 07:27:32] WARN file-server-03 user=deploy_bot action=login status=failed attempt=206 src_ip=204.20.183.54 action_taken=ip_banned,2
[2026-05-09 12:01:50] NOTICE web-prod-01 privilege escalation succeeded user=webapp from=user to=root method=exploit action=session_terminated,2
[2026-02-04 04:53:34] NOTICE vpn-gw01 known C2 beacon src=193.121.85.105 dst_port=6667 action=blocked,2
[2026-08-13 22:15:19] INFO file-server-03 brute force detected user=root attempts=112 src_ip=204.20.183.54 action=blocked,2
[2026-09-14 23:39:03] INFO mail-relay user=admin action=file_upload path=/shared/docs status=success size=841KB src_ip=122.86.43.73,1
[2026-06-26 02:58:28] WARN auth-svc data exfiltration confirmed size=17686MB dst_ip=96.82.0.154 action=connection_terminated,2
[2026-12-23 20:17:27] NOTICE file-server-03 user=mchen action=logout session_duration=2124s,0
[2026-08-04 03:15:54] NOTICE api-gateway user=root action=file_access path=/etc/shadow status=denied src_ip=10.0.12.22,1
[2026-03-07 10:59:30] DEBUG vpn-gw01 user=dbadmin action=sudo command=systemctl_restart status=success,0
[2026-10-02 20:11:42] DEBUG auth-svc user=root action=sudo command=view_passwd_file status=denied,1
[2026-07-28 09:43:53] WARN auth-svc user=admin action=login status=failed attempt=274 src_ip=19.30.117.18 action_taken=ip_banned,2
[2026-06-16 19:28:11] NOTICE backup-host user=svc_monitor action=login status=failed attempt=1 src_ip=10.0.2.99 reason=typo,0
[2026-10-08 19:12:19] WARN backup-host known C2 beacon src=31.126.20.159 dst_port=4444 action=blocked,2
[2026-12-24 23:46:24] DEBUG app-node-07 user=root action=password_change status=success src_ip=10.0.7.116,0
[2026-09-13 00:18:15] ALERT app-node-07 user=webapp action=login status=failed attempt=58 src_ip=1.199.135.238 action_taken=ip_banned,2
[2026-07-15 10:15:42] NOTICE db-prod-02 user=svc_backup action=file_access path=/etc/shadow status=denied src_ip=10.0.12.22,1
[2026-02-14 06:51:38] NOTICE db-prod-02 SQL injection payload in request param='id' src_ip=109.93.142.119 action=blocked,2
[2026-09-24 16:35:37] DEBUG api-gateway user=mchen action=login status=failed attempt=1 src_ip=10.0.3.93 reason=typo,0
[2026-06-08 23:25:08] NOTICE vpn-gw01 DDoS traffic pattern requests_per_sec=36028 src_ips=2709 action=mitigated,2
[2026-03-24 04:13:43] ALERT app-node-07 brute force detected user=jsmith attempts=97 src_ip=221.50.25.167 action=blocked,2
[2026-03-15 01:17:38] WARN dns-primary unusual login time user=webapp hour=2 src_ip=10.0.8.118,1
[2026-05-24 22:40:31] DEBUG api-gateway package update applied version=6.12.4 status=success,0
[2026-06-03 17:46:53] WARN web-prod-01 connection established src=10.0.5.180 dst_port=8080 protocol=TCP,0
[2026-01-06 03:26:16] DEBUG mail-relay larger than usual outbound transfer user=analyst01 size=503MB dst_ip=93.157.122.15,1
[2026-07-26 05:22:15] INFO api-gateway package update applied version=6.11.2 status=success,0
[2026-09-13 15:59:35] INFO file-server-03 repeated password reset requests user=dbadmin count=5 window=10m,1
[2026-06-24 00:36:46] DEBUG app-node-07 user=analyst01 action=login status=failed attempt=259 src_ip=133.231.61.64 action_taken=ip_banned,2
[2026-12-11 03:18:39] NOTICE auth-svc user=guest action=login status=failed attempt=202 src_ip=8.59.133.46 action_taken=ip_banned,2
[2026-06-24 07:33:00] ALERT vpn-gw01 user=svc_backup action=file_access path=/etc/shadow status=denied src_ip=10.0.3.175,1
[2026-08-16 13:26:45] NOTICE file-server-03 user=admin action=login status=failed attempt=138 src_ip=172.191.224.231 action_taken=ip_banned,2
[2026-07-07 09:43:52] WARN dns-primary credential dump detected file=/tmp/hashes.txt user=analyst01 action=incident_created,2
[2026-09-01 15:00:01] ALERT db-prod-02 unauthorized admin account created user=backdoor_818 src_ip=36.252.46.194 action=account_disabled,2
[2026-10-12 19:17:56] NOTICE web-prod-01 unauthorized admin account created user=backdoor_354 src_ip=177.76.18.214 action=account_disabled,2
[2026-01-23 09:13:48] DEBUG web-prod-01 user=dbadmin action=file_read path=/reports/q4.pdf status=success,0
[2026-09-18 00:48:02] NOTICE db-prod-02 package update applied version=7.14.5 status=success,0
[2026-12-06 16:00:37] WARN vpn-gw01 data exfiltration confirmed size=4142MB dst_ip=83.250.9.29 action=connection_terminated,2
[2026-02-27 04:59:01] NOTICE file-server-03 scheduled backup job completed duration=349s,0
[2026-05-21 18:25:29] WARN backup-host scheduled backup job completed duration=229s,0
[2026-02-16 11:26:21] ALERT db-prod-02 connection established src=10.0.10.217 dst_port=443 protocol=TCP,0
[2026-07-15 18:25:12] WARN file-server-03 multiple failed sudo attempts user=operator count=4,1
[2026-06-26 11:04:09] ALERT web-prod-01 user=dbadmin action=file_upload path=/shared/docs status=success size=202KB,0
[2026-09-12 02:31:19] ALERT app-node-07 unusual login time user=admin hour=1 src_ip=10.0.13.89,1
[2026-03-06 08:49:05] WARN vpn-gw01 user=webapp action=logout session_duration=5619s,0
[2026-08-11 20:47:01] INFO file-server-03 ransomware signature matched files_changed=1451 host_isolated=true,2
[2026-01-12 10:08:24] DEBUG app-node-07 user=dbadmin action=sudo command=systemctl_restart status=success,0
[2026-03-27 22:47:57] ALERT auth-svc brute force detected user=svc_monitor attempts=131 src_ip=142.5.58.175 action=blocked,2
[2026-07-10 05:47:50] WARN vpn-gw01 user=admin action=login status=failed attempt=134 src_ip=106.12.91.189 action_taken=ip_banned,2
[2026-08-18 05:24:50] NOTICE db-prod-02 user=svc_backup action=login status=success src_ip=217.26.47.163 attempt=3 note=eventually_succeeded,1
[2026-12-16 06:12:52] DEBUG vpn-gw01 user=svc_monitor action=logout session_duration=5763s,0
[2026-09-28 13:59:27] DEBUG api-gateway user=root action=sudo command=view_passwd_file status=denied,1
[2026-09-14 02:14:53] INFO mail-relay user=jsmith action=login status=success src_ip=10.0.20.215 attempt=1,0
[2026-09-13 18:35:33] NOTICE vpn-gw01 user=operator action=file_upload path=/shared/docs status=success size=265KB,0
[2026-06-22 01:02:06] NOTICE web-prod-01 connection established src=10.0.1.9 dst_port=443 protocol=TCP,0
[2026-01-27 05:12:21] ALERT mail-relay user=mchen logged in from usual location src_ip=10.0.8.238 hour=8,0
[2026-07-08 02:04:14] DEBUG dns-primary login from new geolocation user=dbadmin src_ip=13.56.78.161 status=success,1
[2026-10-22 12:12:52] DEBUG vpn-gw01 port scan pattern src_ip=201.232.146.109 ports_probed=5,1
[2026-07-21 04:03:46] ALERT api-gateway user=deploy_bot action=login status=success src_ip=50.97.229.36 attempt=3 note=eventually_succeeded,1
[2026-06-18 16:43:22] NOTICE app-node-07 user=analyst01 action=sudo command=view_passwd_file status=denied,1
[2026-12-20 04:23:49] INFO api-gateway connection established src=10.0.19.8 dst_port=445 protocol=TCP,0
[2026-06-12 13:26:59] INFO api-gateway user=analyst01 action=login status=success src_ip=10.0.20.215 attempt=1,0
[2026-08-11 22:48:47] INFO app-node-07 multiple failed sudo attempts user=mchen count=5,1
[2026-01-06 11:32:54] DEBUG api-gateway user=dbadmin action=file_access path=/etc/shadow status=denied src_ip=10.0.10.104,1
[2026-07-20 23:40:08] WARN file-server-03 privilege escalation succeeded user=root from=user to=root method=exploit action=session_terminated,2
[2026-10-25 23:40:09] WARN auth-svc data exfiltration confirmed size=17202MB dst_ip=151.117.112.2 action=connection_terminated,2
[2026-04-09 21:09:45] NOTICE app-node-07 user=jsmith action=logout session_duration=3738s,0
[2026-01-04 05:32:58] DEBUG mail-relay vpn session started user=analyst01 src_ip=10.0.8.41 duration=466m,0
[2026-12-03 23:00:00] ALERT backup-host credential dump detected file=/tmp/hashes.txt user=root action=incident_created,2
[2026-08-14 00:15:53] NOTICE file-server-03 user=guest action=login status=failed attempt=1 src_ip=10.0.11.149 reason=typo,0
[2026-08-02 20:58:44] INFO auth-svc known C2 beacon src=141.228.81.191 dst_port=31337 action=blocked,2
[2026-05-15 14:56:01] DEBUG auth-svc unusual login time user=admin hour=4 src_ip=10.0.1.9,1
[2026-06-28 19:38:39] WARN web-prod-01 data exfiltration confirmed size=4863MB dst_ip=125.35.64.33 action=connection_terminated,2
[2026-07-28 17:55:03] NOTICE api-gateway user=dbadmin action=sudo command=disable_firewall status=success src_ip=155.107.175.53,2
[2026-04-27 23:34:10] ALERT app-node-07 unauthorized admin account created user=backdoor_827 src_ip=146.154.207.141 action=account_disabled,2
[2026-09-14 01:47:27] NOTICE api-gateway user=operator action=file_access path=/etc/shadow status=denied src_ip=10.0.7.199,1
[2026-11-12 04:32:23] DEBUG backup-host unauthorized admin account created user=backdoor_624 src_ip=153.34.120.104 action=account_disabled,2
[2026-07-22 15:16:03] NOTICE dns-primary malware signature detected file=/tmp/tmp907.exe action=quarantined,2
[2026-07-04 16:49:51] NOTICE api-gateway login from new geolocation user=svc_backup src_ip=58.32.173.6 status=success,1
[2026-09-23 07:03:45] ALERT vpn-gw01 user=admin action=login status=failed attempt=4 src_ip=207.101.75.7,1
[2026-01-15 17:22:52] WARN file-server-03 multiple failed sudo attempts user=guest count=3,1
[2026-01-02 00:49:50] WARN dns-primary port scan pattern src_ip=200.208.79.237 ports_probed=9,1
[2026-11-17 23:10:12] INFO dns-primary known C2 beacon src=176.135.250.65 dst_port=6667 action=blocked,2
[2026-01-12 06:18:36] ALERT backup-host connection established src=10.0.18.73 dst_port=445 protocol=TCP,0
[2026-05-28 05:45:45] WARN file-server-03 user=svc_monitor action=logout session_duration=1896s,0
[2026-05-05 02:23:10] DEBUG db-prod-02 user=admin logged in from usual location src_ip=10.0.8.181 hour=16,0
[2026-09-26 03:54:32] INFO web-prod-01 repeated password reset requests user=guest count=5 window=10m,1
[2026-10-24 18:15:15] INFO dns-primary scheduled backup job completed duration=261s,0
[2026-03-15 09:52:16] DEBUG file-server-03 user=mchen action=sudo command=systemctl_restart status=success,2
[2026-03-13 20:53:37] ALERT backup-host port scan pattern src_ip=21.214.161.240 ports_probed=7,1
[2026-11-23 18:42:42] INFO web-prod-01 credential dump detected file=/tmp/hashes.txt user=admin action=incident_created,2
[2026-02-02 15:32:14] ALERT app-node-07 user=mchen action=login status=failed attempt=3 src_ip=108.194.89.158,1
[2026-02-21 02:39:38] DEBUG app-node-07 user=mchen action=logout session_duration=4814s,0
[2026-09-21 10:13:25] DEBUG dns-primary larger than usual outbound transfer user=svc_monitor size=509MB dst_ip=13.244.80.15,1
[2026-07-26 18:11:09] INFO backup-host malware signature detected file=/tmp/update886.exe action=quarantined,2
[2026-03-11 21:34:23] DEBUG db-prod-02 user=mchen action=file_access path=/etc/shadow status=denied src_ip=10.0.20.160,1
